,id,burnout60,area,gender,age,wduration_y,earning1,earning2_r,wtime_r,woutside4_a,wtime_length5,age_group,emp_period_group,wtime_group,compsize_group,woutside_group,compsize_group_a,wday_week_group_a,woutside4_group_a,occ_t2_group_a,earning2_group_b,occ_group_a,emp_stat,emp_con_term,emp_keep,emp_own_mgmt,emp_fptime,emp_wage,emp_stat_sp,income_pos_a,income_pos_b,income_pos_c,income_pos_d,income_pos_e,income_pos_f,income_pos_g,income_pos_h,income_pos_i,income_pos_j,emp_place,emp_suggest_a,emp_suggest_b,emp_boss_gender,emp_manaqual_a,emp_manaqual_b,emp_manaqual_c,emp_manaqual_d,emp_manaqual_e,emp_comp_ass_a,emp_comp_ass_b,emp_comp_ass_c,emp_comp_ass_d,emp_comp_ass_e,emp_comp_ass_f,emp_rep,emp_winflu_a,emp_winflu_b,emp_winflu_c,emp_tra_b,emp_tra_c,emp_tra_d,wsector,comp_size_a,comp_size_b,comp_female,comp_sjob,ch_tech,ch_me,ch_ps,imte1,imte2,imte3,imte4,imte5,safeinform,wsituation1,wsituation2,wsituation3,wsituation4,wsituation5,wsituation11,wsituation6,wsituation7,wsituation,wsituation.1,wsituation10,wsituation12,wsituation13,wsituation14,wstat1,wstat2,wstat3,wstat4,wstat5,wstat6,wstat7,emo_manual,asb5,asb6,asb7,disc1,disc5,disc,disc10,disc11,disc6,disc7,disc.1,disc2,disc3,disc4,wtime_con1,wday,wday_week,ctime,wtime_night_a,wtime_sun_a,wtime_sat_a,wtime_long_a,wtime_night2,wtime_night3,wtime_resilience,wtime_arr_a,wtime_ftwork,wtime_ftcomtool,wtime_private,hazard_phy_b,hazard_erg_a,hazard_erg_b,hazard_erg_c,hazard_erg_d,hazard_erg_e,winten2_a,winten2_b,winten1_a,winten1_b,decla_a,decla_b,decla_c,winten3_a,winten3_b,winten3_c,winten3_d,winten3_e,winterrupt1,weng1,weng2,weng3,weng4,weng5,condim1,condim2,condim3,condim4,condim5,condim6,ass_cust1,alter_task1,wteam1,satisfaction,wplace4,wplace3,wplace2,wplace1,wpalce_ch,wtime_length1,wtime_length2,wtime_length3,wtime_length4,job1,wtime,wtime_week,wbalance,wwa1,wwa2,wwa3,wwa4,wwa5,heal_risk,heal_abs1,heal_wsick1,asb1,asb2,asb3,asb4,heal_aff,heal_cond,heal_illhe,heal_lim1,heal_prob1,heal_prob2,heal_prob3,heal_prob4,heal_prob5,heal_prob6,heal_prob8,sleep1,sleep2,sleep3,who1,who2,who3,who4,who5,woutside3,woutside4,woutside5,income_con,income_bal,edu,marital,children,panel_survey,ind,ind2,occ,occ2,earning1_r,ptime_r,comp_sizea_r,comp_sizeb_r,stratification,district,household,target,mode,hh_num,eli_num,hm_01_gender,hm_01_year,hm_01_estat,hm_01_rel_t
12495,1244283_1,lv1,14,1,58,30,350,4,40.0,1,2,5,6,2,10,0,3,2,1,2,4,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,10.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2,3,3.0,3,2.0,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,7.0,6,1,7.0,7.0,7.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3,4,3,3,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,3,4,3,4,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,4,3,4,3.0,4.0,5.0,5.0,1.0,3.0,6.0,1.0,1.0,2,15,84,3,311,350,40.0,10.0,10,3601,13856,1244283,1,1,3,3,1,1965,2,0
12496,1244292_1,lv2,14,1,50,28,350,4,40.0,1,2,4,6,2,12,0,3,2,1,1,4,1,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,12.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2,1,2.0,2.0,1.0,2.0,2.0,1.0,2,2,2,1,2.0,2,2.0,1.0,2,1,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,6.0,3,3,7.0,5.0,3.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4,4,4,3,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1,40.0,2.0,4,5,4,4,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,4,3,4,3.0,3.0,5.0,5.0,1.0,3.0,4.0,1.0,1.0,2,3,31,7,743,350,40.0,12.0,12,3601,13856,1244292,1,1,2,1,1,1973,2,0
12497,1244296_1,lv1,14,1,42,12,250,3,40.0,1,2,4,5,2,6,0,2,2,1,2,3,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,1,6.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2,3,3.0,2.0,3.0,3.0,4.0,3.0,3,3,2,3,3.0,3,2.0,2.0,1,2,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,7.0,4,5,7.0,6.0,5.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2,3,2,3,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,4,4,5,4,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,4,3,4,3.0,4.0,5.0,5.0,3.0,3.0,5.0,1.0,1.0,2,16,85,3,312,250,40.0,6.0,6,3601,13856,1244296,1,1,2,2,1,1981,2,0
12498,1244296_2,lv1,14,2,38,3,200,3,40.0,1,2,3,3,2,1,0,1,2,1,2,3,6,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2,1,2.0,2.0,2.0,1.0,2.0,2.0,1,1,2,2,2.0,2,2.0,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,7.0,2,6,4.0,5.0,4.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2,2,2,3,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,4,3,4,5,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,4,3,4,3.0,1.0,5.0,5.0,3.0,3.0,5.0,1.0,1.0,2,17,86,2,246,200,40.0,2.0,2,3601,13856,1244296,2,1,2,2,1,1981,2,0
12499,1244313_1,lv1,14,1,44,18,450,5,45.0,1,2,4,6,2,12,0,3,2,1,2,5,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1,12.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,2,1,2.0,2.0,1.0,2.0,3.0,2.0,2,2,2,2,3.0,3,2.0,1.0,2,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,7.0,2,5,7.0,4.0,5.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3,4,4,3,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,45.0,2.0,4,3,3,4,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,4,3,4,3.0,4.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,2,3,31,3,312,450,45.0,12.0,12,3601,13856,1244313,1,1,1,1,1,1979,2,0
12500,1244361_1,lv1,14,1,39,15,350,4,50.0,1,2,3,6,2,10,0,3,2,1,3,4,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,7.0,7.0,2.0,2.0,2.0,2.0,1,10.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2,1,2.0,1.0,2.0,1.0,2.0,2.0,1,2,2,1,2.0,1,1.0,2.0,2,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,4.0,2,5,7.0,6.0,4.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3,2,3,3,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1,50.0,3.0,4,4,4,5,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,4,3,4,3.0,4.0,5.0,5.0,2.0,3.0,5.0,1.0,1.0,2,15,84,2,262,350,50.0,10.0,10,3601,13857,1244361,1,1,2,1,1,1984,2,0
12501,1244370_2,lv1,14,2,47,2,100,2,25.0,1,2,4,2,1,1,0,1,2,1,2,2,6,2,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1,2,2.0,1.0,2.0,2.0,3.0,2.0,2,3,2,3,3.0,3,2.0,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,10.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,7.0,4,4,5.0,6.0,5.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2,3,2,3,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,25.0,2.0,4,4,5,4,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,4,3,3,4.0,1.0,5.0,5.0,2.0,3.0,5.0,1.0,1.0,2,17,87,4,421,100,25.0,3.0,3,3601,13857,1244370,2,1,2,2,1,1974,2,0
12502,1244380_1,lv1,14,1,55,20,280,3,48.0,1,2,5,6,2,1,0,1,3,1,2,3,1,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2,2,1.0,2.0,1.0,2.0,2.0,2.0,1,2,2,3,3.0,3,2.0,2.0,1,2,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6,40.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,4.0,4,3.0,5.0,4,3,7.0,5.0,3.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2,3,3,3,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1,48.0,3.0,4,5,5,4,4,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5,4,5,3.0,3,4,3,4.0,1.0,5.0,5.0,1.0,3.0,4.0,2.0,2.0,2,6,42,7,783,280,48.0,3.0,3,3602,13858,1244380,1,1,1,1,1,1968,2,0
12503,1244387_1,lv1,14,1,31,2,220,3,40.0,1,2,3,2,2,10,0,3,2,1,2,3,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1,10.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2,2,1.0,2.0,2.0,1.0,2.0,2.0,2,1,2,3,3.0,3,2.0,1.0,2,2,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,3.0,7.0,6,1,6.0,5.0,5.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2,3,3,4,4,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,4,4,3,4,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,4,3,4,3.0,1.0,5.0,5.0,1.0,3.0,6.0,2.0,2.0,2,15,84,3,311,220,40.0,10.0,10,3602,13858,1244387,1,1,1,1,1,1992,2,0
12504,1244390_1,lv1,14,1,28,6,250,3,48.0,1,2,2,4,2,1,0,1,3,1,2,3,5,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,1,2,2.0,1.0,2.0,2.0,1.0,2.0,2,2,1,3,3.0,3,2.0,1.0,2,2,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6,40.0,1.0,0.0,1.0,0.0,1,2,2.0,1.0,4.0,4,3.0,2.0,1,7,7.0,5.0,4.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2,2,1,2,2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,48.0,2.0,4,4,4,4,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,4,3,3,4.0,1.0,5.0,5.0,1.0,3.0,4.0,2.0,2.0,2,9,56,4,442,250,48.0,2.0,2,3602,13858,1244390,1,1,1,1,1,1995,2,0
12505,1244395_1,lv1,14,2,28,3,220,3,44.0,1,2,2,3,2,1,0,1,3,1,2,3,6,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2,2,1.0,1.0,2.0,2.0,1.0,2.0,2,2,2,3,3.0,3,2.0,1.0,2,2,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6,30.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,4,3.0,7.0,4,3,7.0,6.0,5.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2,3,2,3,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,44.0,2.0,3,4,4,3,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,2,3,4,3.0,1.0,5.0,5.0,1.0,3.0,5.0,2.0,2.0,2,17,86,2,246,220,44.0,2.0,2,3602,13858,1244395,1,1,1,1,2,1995,2,0
12506,1244396_1,lv1,14,2,27,0,180,2,40.0,1,2,2,1,2,1,0,1,2,1,2,2,5,2,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2,2,1.0,2.0,2.0,2.0,1.0,2.0,2,2,2,3,3.0,3,2.0,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,30.0,1.0,0.0,0.0,0.0,1,2,2.0,1.0,4.0,4,3.0,6.0,1,6,7.0,6.0,5.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3,3,2,3,3,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,4,5,4,5,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,4,3,4,3.0,1.0,5.0,5.0,1.0,4.0,5.0,2.0,2.0,2,9,56,4,442,180,40.0,2.0,2,3602,13858,1244396,1,1,1,1,2,1996,2,0
12507,1244398_1,lv1,14,2,33,3,200,3,44.0,1,2,3,3,2,1,0,1,3,1,2,3,6,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3,3,2.0,3.0,2.0,3.0,2.0,2.0,3,2,3,3,3.0,3,2.0,1.0,2,2,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6,30.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,4,3.0,7.0,1,5,5.0,6.0,3.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2,2,3,3,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1,44.0,2.0,3,4,4,5,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,2,3,3,4.0,1.0,5.0,5.0,1.0,4.0,5.0,2.0,2.0,2,17,86,2,246,200,44.0,3.0,3,3602,13858,1244398,1,1,1,1,2,1990,2,0
12508,1244425_1,lv1,14,2,42,1,130,2,32.0,1,2,4,2,1,1,0,1,1,1,1,2,1,3,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3,2,3.0,2.0,3.0,3.0,2.0,3.0,3,2,2,2,3.0,3,2.0,3.0,3,2,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,4,30.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,3.0,6.0,4,4,6.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3,2,2,4,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,32.0,2.0,5,4,4,5,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,6.0,6,6,6,6.0,1.0,5.0,5.0,1.0,4.0,4.0,2.0,2.0,2,3,10,9,930,130,40.0,2.0,2,3603,13859,1244425,1,1,1,1,2,1981,2,0
12509,1244465_1,lv1,14,1,35,2,200,3,40.0,1,2,3,2,2,1,0,1,2,1,3,3,5,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3,2,3.0,2.0,3.0,3.0,3.0,2.0,3,2,2,3,3.0,3,3.0,2.0,3,2,3.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,3.0,6.0,3,5,7.0,7.0,7.0,6.0,6.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,2.0,4.0,2,2,3,4,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,4,5,5,4,4,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,3,4,5,5.0,1.0,5.0,5.0,1.0,3.0,4.0,2.0,2.0,2,9,56,4,441,200,40.0,2.0,2,3603,13859,1244465,1,1,1,1,1,1988,2,0
